event,t_rel_s,dev_mg,flag
"TAP,15",2.139,0.0,S
"TAP,15",2.234,0.0,S
"TAP,15",2.33,0.0,S
"TAP,15",2.426,0.0,S
"TAP,15",2.522,0.0,S
"TAP,15",2.616,0.0,S
"TAP,15",2.712,0.0,S
"TAP,15",2.808,0.0,S
"TAP,15",2.904,0.0,S
"TAP,15",2.999,0.0,S
"TAP,15",3.095,0.0,S
"TAP,15",3.191,0.0,S
"TAP,15",3.287,0.0,S
"TAP,15",3.383,0.0,S
"TAP,15",3.477,0.0,S
"TAP,15",3.572,0.0,S
"TAP,15",3.668,0.0,S
"TAP,15",3.764,0.0,S
"TAP,15",3.86,0.0,S
"TAP,15",3.956,0.0,S
"TAP,15",4.064,0.0,S
"TAP,15",4.243,0.0,S
"TAP,15",4.339,0.0,S
"TAP,15",4.433,0.0,S
"TAP,16",-0.922,0.0,S
"TAP,16",-0.828,0.0,S
"TAP,16",-0.733,0.0,S
"TAP,16",-0.637,0.0,S
"TAP,16",-0.541,0.0,S
"TAP,16",-0.445,0.0,S
"TAP,16",-0.349,0.0,S
"TAP,16",-0.253,0.0,S
"TAP,16",-0.157,0.0,S
"TAP,16",-0.062,0.0,S
"TAP,16",0.131,0.0,S
"TAP,16",0.224,0.0,S
"TAP,16",0.32,0.0,S
"TAP,16",0.416,0.0,S
"TAP,16",0.511,0.0,S
"TAP,16",0.608,0.0,S
"TAP,16",0.703,0.0,S
"TAP,16",0.799,0.0,S
"TAP,16",0.895,0.0,S
"TAP,16",0.989,0.0,S
"TAP,16",1.085,0.0,S
"TAP,16",1.18,0.0,S
"TAP,16",1.276,0.0,S
"TAP,16",1.372,0.0,S
"TAP,16",1.468,0.0,S
"TAP,16",1.564,0.0,S
"TAP,16",1.66,0.0,S
"TAP,16",1.755,0.0,S
"TAP,16",1.85,0.0,S
"TAP,16",1.945,0.0,S
"TAP,16",2.041,0.0,S
"TAP,16",2.137,0.0,S
"TAP,16",2.233,0.0,S
"TAP,16",2.329,0.0,S
"TAP,16",2.424,0.0,S
"TAP,16",2.52,0.0,S
"TAP,16",2.616,0.0,S
"TAP,16",2.71,0.0,S
"TAP,16",2.806,0.0,S
"TAP,16",2.902,0.0,S
"TAP,16",2.997,0.0,S
"TAP,16",3.093,0.0,S
"TAP,16",3.189,0.0,S
"TAP,16",3.285,0.0,S
"TAP,16",3.381,0.0,S
"TAP,16",3.477,0.0,S
"TAP,16",3.571,0.0,S
"TAP,16",3.667,0.0,S
"TAP,16",3.762,0.0,S
"TAP,16",3.858,0.0,S
"TAP,16",3.954,0.0,S
"TAP,16",4.05,0.0,S
"TAP,16",4.146,0.0,S
"TAP,16",4.242,0.0,S
"TAP,16",4.338,0.0,S
"TAP,16",4.433,0.0,S
"TAP,17",-0.923,0.0,S
"TAP,17",-0.827,0.0,S
"TAP,17",-0.733,0.0,S
"TAP,17",-0.638,0.0,S
"TAP,17",-0.542,0.0,S
"TAP,17",-0.446,0.0,S
"TAP,17",-0.35,0.0,S
"TAP,17",-0.254,0.0,S
"TAP,17",-0.158,0.0,S
"TAP,17",-0.062,0.0,S
"TAP,17",0.131,0.0,S
"TAP,17",0.223,0.0,S
"TAP,17",0.319,0.0,S
"TAP,17",0.415,0.0,S
"TAP,17",0.511,0.0,S
"TAP,17",0.607,0.0,S
"TAP,17",0.702,0.0,S
"TAP,17",0.798,0.0,S
"TAP,17",0.894,0.0,S
"TAP,17",0.99,0.0,S
"TAP,17",1.084,0.0,S
"TAP,17",1.18,0.0,S
"TAP,17",1.276,0.0,S
"TAP,17",1.371,0.0,S
"TAP,17",1.467,0.0,S
"TAP,17",1.563,0.0,S
"TAP,17",1.659,0.0,S
"TAP,17",1.755,0.0,S
"TAP,17",1.851,0.0,S
"TAP,17",1.944,0.0,S
"TAP,17",2.04,0.0,S
"TAP,17",2.136,0.0,S
"TAP,17",2.232,0.0,S
"TAP,17",2.328,0.0,S
"TAP,17",2.424,0.0,S
"TAP,17",2.519,0.0,S
"TAP,17",2.615,0.0,S
"TAP,17",2.711,0.0,S
"TAP,17",2.805,0.0,S
"TAP,17",2.901,0.0,S
"TAP,17",2.997,0.0,S
"TAP,17",3.093,0.0,S
"TAP,17",3.188,0.0,S
"TAP,17",3.284,0.0,S
"TAP,17",3.38,0.0,S
"TAP,17",3.476,0.0,S
"TAP,17",3.572,0.0,S
"TAP,17",3.666,0.0,S
"TAP,17",3.762,0.0,S
"TAP,17",3.857,0.0,S
"TAP,17",3.953,0.0,S
"TAP,17",4.049,0.0,S
"TAP,17",4.145,0.0,S
"TAP,17",4.241,0.0,S
"TAP,17",4.341,0.0,S
"TAP,17",4.432,0.0,S
"TAP,18",-0.923,0.0,S
"TAP,18",-0.827,0.0,S
"TAP,18",-0.731,0.0,S
"TAP,18",-0.637,0.0,S
"TAP,18",-0.541,0.0,S
"TAP,18",-0.446,0.0,S
"TAP,18",-0.35,0.0,S
"TAP,18",-0.254,0.0,S
"TAP,18",-0.158,0.0,S
"TAP,18",-0.062,0.0,S
"TAP,18",0.131,0.0,S
"TAP,18",0.224,0.0,S
"TAP,18",0.319,0.0,S
"TAP,18",0.415,0.0,S
"TAP,18",0.511,0.0,S
"TAP,18",0.607,0.0,S
"TAP,18",0.703,0.0,S
"TAP,18",0.798,0.0,S
"TAP,18",0.894,0.0,S
"TAP,18",0.99,0.0,S
"TAP,18",1.086,0.0,S
"TAP,18",1.18,0.0,S
"TAP,18",1.276,0.0,S
"TAP,18",1.371,0.0,S
"TAP,18",1.467,0.0,S
"TAP,18",1.563,0.0,S
"TAP,18",1.659,0.0,S
"TAP,18",1.755,0.0,S
"TAP,18",1.851,0.0,S
"TAP,18",1.947,0.0,S
"TAP,18",2.041,0.0,S
"TAP,18",2.136,0.0,S
"TAP,18",2.232,0.0,S
"TAP,18",2.328,0.0,S
"TAP,18",2.424,0.0,S
"TAP,18",2.52,0.0,S
"TAP,18",2.615,0.0,S
"TAP,18",2.711,0.0,S
"TAP,18",2.807,0.0,S
"TAP,18",2.901,0.0,S
"TAP,18",2.997,0.0,S
"TAP,18",3.093,0.0,S
"TAP,18",3.189,0.0,S
"TAP,18",3.284,0.0,S
"TAP,18",3.38,0.0,S
"TAP,18",3.476,0.0,S
"TAP,18",3.572,0.0,S
"TAP,18",3.668,0.0,S
"TAP,18",3.762,0.0,S
"TAP,18",3.857,0.0,S
"TAP,18",3.954,0.0,S
"TAP,18",4.049,0.0,S
"TAP,18",4.145,0.0,S
"TAP,18",4.241,0.0,S
"TAP,18",4.337,0.0,S
"TAP,18",4.433,0.0,S
"TAP,19",-0.923,0.0,S
"TAP,19",-0.827,0.0,S
"TAP,19",-0.731,0.0,S
"TAP,19",-0.635,0.0,S
"TAP,19",-0.541,0.0,S
"TAP,19",-0.445,0.0,S
"TAP,19",-0.349,0.0,S
"TAP,19",-0.254,0.0,S
"TAP,19",-0.158,0.0,S
"TAP,19",-0.062,0.0,S
"TAP,19",0.131,0.0,S
"TAP,19",0.226,0.0,S
"TAP,19",0.319,0.0,S
"TAP,19",0.415,0.0,S
"TAP,19",0.511,0.0,S
"TAP,19",0.607,0.0,S
"TAP,19",0.703,0.0,S
"TAP,19",0.799,0.0,S
"TAP,19",0.895,0.0,S
"TAP,19",0.99,0.0,S
"TAP,19",1.086,0.0,S
"TAP,19",1.182,0.0,S
"TAP,19",1.276,0.0,S
"TAP,19",1.372,0.0,S
"TAP,19",1.468,0.0,S
"TAP,19",1.563,0.0,S
"TAP,19",1.659,0.0,S
"TAP,19",1.755,0.0,S
"TAP,19",1.851,0.0,S
"TAP,19",1.947,0.0,S
"TAP,19",2.043,0.0,S
"TAP,19",2.136,0.0,S
"TAP,19",2.232,0.0,S
"TAP,19",2.328,0.0,S
"TAP,19",2.424,0.0,S
"TAP,19",2.52,0.0,S
"TAP,19",2.616,0.0,S
"TAP,19",2.712,0.0,S
"TAP,19",2.807,0.0,S
"TAP,19",2.903,0.0,S
"TAP,19",2.997,0.0,S
"TAP,19",3.093,0.0,S
"TAP,19",3.189,0.0,S
"TAP,19",3.285,0.0,S
"TAP,19",3.38,0.0,S
"TAP,19",3.476,0.0,S
"TAP,19",3.572,0.0,S
"TAP,19",3.668,0.0,S
"TAP,19",3.764,0.0,S
"TAP,19",3.858,0.0,S
"TAP,19",3.954,0.0,S
"TAP,19",4.049,0.0,S
"TAP,19",4.145,0.0,S
"TAP,19",4.241,0.0,S
"TAP,19",4.337,0.0,S
"TAP,19",4.433,0.0,S
"TAP,20",-0.923,0.0,S
"TAP,20",-0.826,0.0,S
"TAP,20",-0.731,0.0,S
"TAP,20",-0.635,0.0,S
"TAP,20",-0.539,0.0,S
"TAP,20",-0.445,0.0,S
"TAP,20",-0.349,0.0,S
"TAP,20",-0.254,0.0,S
"TAP,20",-0.158,0.0,S
"TAP,20",-0.062,0.0,S
"TAP,20",0.131,0.0,S
"TAP,20",0.226,0.0,S
"TAP,20",0.321,0.0,S
"TAP,20",0.415,0.0,S
"TAP,20",0.511,0.0,S
"TAP,20",0.607,0.0,S
"TAP,20",0.703,0.0,S
"TAP,20",0.799,0.0,S
"TAP,20",0.895,0.0,S
"TAP,20",0.99,0.0,S
"TAP,20",1.086,0.0,S
"TAP,20",1.182,0.0,S
"TAP,20",1.278,0.0,S
"TAP,20",1.372,0.0,S
"TAP,20",1.468,0.0,S
"TAP,20",1.563,0.0,S
"TAP,20",1.659,0.0,S
"TAP,20",1.755,0.0,S
"TAP,20",1.851,0.0,S
"TAP,20",1.947,0.0,S
"TAP,20",2.043,0.0,S
"TAP,20",2.139,0.0,S
"TAP,20",2.233,0.0,S
"TAP,20",2.328,0.0,S
"TAP,20",2.424,0.0,S
"TAP,20",2.52,0.0,S
"TAP,20",2.616,0.0,S
"TAP,20",2.712,0.0,S
"TAP,20",2.808,0.0,S
"TAP,20",2.904,0.0,S
"TAP,20",2.999,0.0,S
"TAP,20",3.093,0.0,S
"TAP,20",3.189,0.0,S
"TAP,20",3.285,0.0,S
"TAP,20",3.381,0.0,S
"TAP,20",3.476,0.0,S
"TAP,20",3.572,0.0,S
"TAP,20",3.668,0.0,S
"TAP,20",3.764,0.0,S
"TAP,20",3.86,0.0,S
"TAP,20",3.954,0.0,S
"TAP,20",4.05,0.0,S
"TAP,20",4.145,0.0,S
"TAP,20",4.241,0.0,S
"TAP,20",4.337,0.0,S
"TAP,20",4.433,0.0,S
